conversation_id_str,created_at,favorite_count,label,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.88E+18,Sun Jan 26 20:13:04 +0000 2025,0,depresi,entah tembok masjid atau diri ini yang sangat rapuh menahan bisikan bunuh diri ini,1.88E+18,,idextratime,in,,0,0,0,https://x.com/DannDropTheBeat/status/1883609120814813537,1.68E+18,DannDropTheBeat
1.88E+18,Sun Jan 26 20:02:00 +0000 2025,0,normal,Actually time aku buat research pasal suicide dulu cubaan membunuh diri dalam kalangan perempuan lagi tinggi but yang berjaya memang ramai lelaki sebab lelaki lagi yakin time nak bunuh diri tu,1.88E+18,,adepedia,in,Jakarta Capital Region,0,1,0,https://x.com/adepedia/status/1883606334391865383,200448287,adepedia
1.88E+18,Sun Jan 26 19:56:08 +0000 2025,0,depresi,ngerasa bersalah sama diri sendiri tapi life must go on,1.88E+18,,oriflake,in,,0,0,0,https://x.com/fairynland/status/1883604856818327805,9.96E+17,fairynland
1.88E+18,Sun Jan 26 19:17:21 +0000 2025,1,normal,@Y0URSERENITY ㅤㅤ Sebetulnya benar tapi Lanang tak mengiakan. Harga diri. Hehe udah abis ini udah abis sahutnya tanpa merasa bersalah. ㅤㅤ,1.88E+18,,,in,,0,0,0,https://x.com/mflhun/status/1883595096886837336,1.38E+18,mflhun
1.88E+18,Sun Jan 26 19:06:41 +0000 2025,0,normal,Ini bukan berarti kita gampang menyerah tapi justru kita lebih peduli sama diri sendiri dan nggak mau seolah-olah baik-baik aja padahal sebenernya nggak. Jadi mitos atau fakta sih? Mungkin keduanya.,1.88E+18,,tanyarlfes,in,,0,0,0,https://x.com/traumatized_boy/status/1883592414784598188,1.62E+18,traumatized_boy
1.88E+18,Sun Jan 26 13:44:01 +0000 2025,1,normal,Malem ini stres. Kita ke sutei aja sendirian gpp :D menyala dompet aing wkwkw,1.88E+18,,,in,Sagittarius A*,0,0,0,https://x.com/darkhustle__/status/1883511210307731534,1.10E+18,darkhustle__
1.88E+18,Sun Jan 26 13:41:46 +0000 2025,2,normal,@yoorievalp balik malah makin ngerasa bersalah kaya ga biasa ngetik begitu soalnya tapi keterlaluan. Kayaknya emang udah kebiasa jadi haters jadi bomat mau dikatain walaupun diri ini sedikit berharap dia ngerasa jera waktu saya katain balik aga ngeri juga sih nampung energi jelek begitu,1.88E+18,,,in,"Selangor, Malaysia",0,1,1,https://x.com/hnisstar/status/1883510645079134255,9.82E+17,hnisstar
1.88E+18,Sun Jan 26 13:41:34 +0000 2025,0,depresi,@moment4lifers Mak gw no 1 3 4 5 skrg not on speaking terms with her biar gw waras. Cuma bantu finansial semampu aku tp ga lebih. Aku ga mau bunuh diri gara2 dia. Kasihan anak sama suami aku,1.88E+18,,,in,,0,0,0,https://x.com/triplepeach__/status/1883510593543688371,1.05E+18,triplepeach__
1.88E+18,Sun Jan 26 13:39:41 +0000 2025,0,normal,fisik dan mental kak Jani begitu lemah yang akhirnya kak Jani sakit-sakitan dan bunuh diri dengan kehilangan 3 jari tangan kanannya tragedi malam itu di pondok pesantren begitu sangat mengerikan. Sampai saat ini pun adiknya Sati masih trauma dengan kejadian tersebut.,1.88E+18,,Y0URSERENITY,in,Penned by JARON,0,0,0,https://x.com/fascheed/status/1883510122183581758,1.37E+18,fascheed
1.88E+18,Sun Jan 26 13:37:47 +0000 2025,0,normal,@nasycloud Hey semangat ya. Aku tau kadang semuanya bisa terasa overwhelming tapi kamu nggak sendirian. Aku percaya ada banyak hal indah yang nunggu kamu di depan jadi jangan menyerah ya,1.88E+18,,pkueverywhere,in,Pekanbaru,0,1,0,https://x.com/pkueverywhere/status/1883509642971807897,1.74E+18,pkueverywhere
1.88E+18,Sun Jan 26 13:37:41 +0000 2025,0,normal,@nasycloud Hey semangat ya. Aku tau kadang semuanya bisa terasa overwhelming tapi kamu nggak sendirian. Aku percaya ada banyak hal indah yang nunggu kamu di depan jadi jangan menyerah ya. You re amazing just the way you are!,1.88E+18,,,in,,0,0,0,https://x.com/alviaasky/status/1883509618539995257,1.88E+18,alviaasky
1.88E+18,Sun Jan 26 13:36:25 +0000 2025,0,normal,@SeputarTetangga Aku pernah sewa apart yg bekas bunuh diri. Awal2 agak ngeri suka ada yg ketok2 jendela dari luar pdhl tinggal dilantai 10 Tapi lama2 biasa aja sih gak ganggu yg gimana2,1.88E+18,,,in,asgard,0,1,0,https://x.com/komengyha/status/1883509298095145185,1.19E+18,komengyha
1.88E+18,Sun Jan 26 13:33:16 +0000 2025,1,normal,@sasusakufess Emang sedih bgt nder jadi stan sakura sama sasusaku tuh ada celah dikit lgsg dijadiin bahan olokan Aku dlu nangis pas liat sakura nangis waktu mau bunuh sasuke trus gk jadi krn ikut ngerasain dilemanya. Eh sama fans naruto malah dijadiin bahan ngehujat krn gabisa bunuh :((,1.88E+18,,moment4lifers,in,,0,0,0,https://x.com/gapapaambilaja/status/1883508506478961012,1.20E+18,gapapaambilaja
1.88E+18,Sun Jan 26 13:31:46 +0000 2025,0,normal,Pikiran negatif itu segala hal yang terlintas dalam benak kita yang bersifat destruktif dan merusak. Seperti amarah rasa cemas yang membuncah depresi dan pesimisme. Makanya di kelas saya selalu mewanti-wanti pada anak-anak.,1.88E+18,,nasycloud,in,,0,0,0,https://x.com/hvseunqx/status/1883508129025143006,1.74E+18,hvseunqx
1.88E+18,Sun Jan 26 13:31:29 +0000 2025,1,normal,@gempaT___T ttp smangat yah bubub nanti gemgem sedih klu kmu menyerah ,1.88E+18,,nasycloud,in,,0,1,0,https://x.com/hvseunqx/status/1883508058221060550,1.74E+18,hvseunqx
1.88E+18,Sun Jan 26 13:28:55 +0000 2025,6,normal,HAHAHA. tp akupun heran biasanya kalau org nunjukin kecewa samaku aku langsung kepikiran dan merasa bersalah skrg kayak bodoamat ga ngurus moodmu,1.88E+18,,SeputarTetangga,in,,0,3,0,https://x.com/cachaa633/status/1883507411962741000,1.79E+18,cachaa633
1.88E+18,Sun Jan 26 13:28:01 +0000 2025,0,depresi,"tiap hari kerja di anter cowoku kerja. Tp tiap nganter selalu beli kopi, blm pas jemput beli makan, kadang makan dirumah ku pas ibuku masak. Aku terus desak dia cari kegiatan yg menghasilkan uang walaupun dikit, dia udh nyoba ngojek tp sepi yg ada abisin bensin. Akhirnya dia malah malas""an dirumah",1.88E+18,,FajriMaulana28,in,Indonesia,0,0,0,https://x.com/FajriMaulana28/status/1883507184417513715,1.88E+18,FajriMaulana28
1.88E+18,Sun Jan 26 13:25:09 +0000 2025,1,depresi,"aku ada bisnis kecilan jual brg preloved aku suruh dia buat up di sosmed susah bgt, males malah milih tidur. Asli gatahan bgt",1.88E+18,,sasusakufess,in,,0,0,1,https://x.com/hasna_aisy/status/1883506464452640930,8.77E+17,hasna_aisy
1.88E+18,Sun Jan 26 13:21:11 +0000 2025,0,depresi,"kadang cowoku juga gak mikir kalo kami beli makan dia pasti beli makan yg mahal, pdhl aku terpaksa beli yg lebih murah atau bahkan gak jajan sama sekali. Pengen bgt ku tinggalin, tp kasian",1.88E+18,,gempaT___T,in,,0,1,0,https://x.com/shanaraas/status/1883505467567255576,1.47E+18,shanaraas
1.88E+18,Sun Jan 26 13:21:09 +0000 2025,0,depresi,@rabunjauhhhh aku lelah dan hanya ingin beristirahat buak menyerah,1.88E+18,,,in,indonesia,0,0,0,https://x.com/inyoureyernita/status/1883505457740099614,1.53E+18,inyoureyernita
1.88E+18,Sun Jan 26 13:20:00 +0000 2025,0,normal,@unesa_fess nderrr aku lagi kepengen mie yamin km jgn bunuh diri mending makan bakmi sm akuu,1.88E+18,,,in,shipper,0,1,0,https://x.com/noranattawat2/status/1883505166584004897,1.20E+18,noranattawat2
1.88E+18,Sun Jan 26 13:19:24 +0000 2025,1,normal,kamu diam cuma buat menghindar dan menyibukan diri untuk anak istrimu aja. ga pernah ada pikiran sedikitpun merasa bersalah ke aku.,1.88E+18,,meutiafaradilla,in,Palestine will be free,0,1,0,https://x.com/trickymindful/status/1883505015643652607,62229279,trickymindful
1.88E+18,Sun Jan 26 13:17:31 +0000 2025,0,normal,new chapter? saatnya belajar beri appreciate ke diri sendiri meski pencapaian belum seberapa belum sebanding sama orang-orang. biar jadi ngga mudah menyerah lagi pula lelah berjuang hanya diri sendiri yang tau. kalau flashback diri sendiri yang dulu juga banyak perubahan diri- https://t.co/c9kUuEC9up,1.88E+18,,rafifahilmi,in,,0,1,0,https://x.com/rafifahilmi/status/1883504541490122883,1.88E+18,rafifahilmi
1.88E+18,Sun Jan 26 13:16:49 +0000 2025,0,normal,We know we just dgaf kalau lelaki bunuh diri aku lek je sambung makan nasi tak ganggu kehidupan aku seharian pun ,1.88E+18,,Winmo18,in,,0,1,0,https://x.com/swopeeeel/status/1883504365430051093,1.87E+18,swopeeeel
1.88E+18,Sun Jan 26 13:16:25 +0000 2025,0,depresi,Gak rilet sma moko tp aku rilet sama ponakan2nya karna aku slalu bilang sama diri sendiri kalo aku itu beban keluarga jadi tiap liat moko beneran berusaha buat ponakan2nnya aku selalu nangiss kek omGG aku smkin bersalah karna cuma jadi beban di kluarga ,1.88E+18,,,in,Parents Hug,0,0,0,https://x.com/delairelle/status/1883504266746495308,1.50E+18,delairelle
1.88E+18,Sun Jan 26 13:15:28 +0000 2025,0,normal,@rabunjauhhhh Walaupun lelah jangan sampai menyerah ya,1.88E+18,,rabunjauhhhh,in,"Banten, Indonesia",0,0,0,https://x.com/lugualus/status/1883504025968271824,561705851,lugualus
1.88E+18,Sun Jan 26 13:15:13 +0000 2025,1,normal,@rade_efp Jadi ada 3 bersaudara (perempuan semua). Si bungsu jadi pelaku bom bunuh diri. Lalu mulailah cerita soal hidup mereka dari kecil sampai besar (alur maju mundur). Bagaimana hubungan mereka dgn keluarga keluarga besar dan dgn masing².,1.88E+18,,unesa_fess,in,,0,0,0,https://x.com/hello_swallowed/status/1883503963838005719,1.50E+18,hello_swallowed
1.88E+18,Sun Jan 26 13:14:35 +0000 2025,0,normal,TW // Mentioning of death self-harm suicide divorce menyebut kematian menyakiti diri sendiri bunuh diri perceraian . https://t.co/klAskfhNtd,1.88E+18,,tinsedl,in,,0,0,0,https://x.com/tinsedl/status/1883503804710342957,3017399071,tinsedl
1.88E+18,Sun Jan 26 13:05:35 +0000 2025,1,normal,@runtuhq Jika kenal diri sendiri (kelebihan dn kelemahan) pasti pelan2 bs tau cara menangani kesedihan dan akan lebih kuat setiap harinya. Yg terpenting jgn minder krn mengalami sesuatu yg bikin sedih jgn mrs bersalah krn mrs sedih.,1.88E+18,https://pbs.twimg.com/ext_tw_video_thumb/1883501510593806336/pu/img/LHzDygByI21KqEKQ.jpg,,in,"rant, dnss, rl thingy. ",0,2,0,https://x.com/jeyiicu/status/1883501537869394400,1.73E+18,jeyiicu
1.88E+18,Sun Jan 26 13:02:49 +0000 2025,4,depresi,@stargaz1ngnova hueheuehe ga juga. aku sbnrnya kasar bgt di dalam. emang ini lagi proses memperbaiki diri jadi aku minta maaf banget yaaa. apalagi sama moots yang kayak kamu soft2 gitu jadi makin ngerasa bersalah,1.88E+18,,,in,23 | they/them,0,0,0,https://x.com/landostoevsky/status/1883500845326807204,1.85E+18,landostoevsky
1.88E+18,Sun Jan 26 13:01:56 +0000 2025,0,normal,Every family pasti abnormal ga ada yg perfect. Biasanya malas nonton film tema keluarga karena ini Yandy Laurens I trust him. Quote Kok aku ngerasa bersalah ya buat nyenengin diri sendiri? Langsung deg keinget bokap tulang punggung keluarga. Yg pasti berat banget bebannya. https://t.co/fDSS8me8He,1.88E+18,,,in,Indonesia,0,1,0,https://x.com/parkim929395/status/1883500622512853261,8.36E+17,parkim929395
1.88E+18,Sun Jan 26 12:52:53 +0000 2025,0,depresi,@kochengfs Aku kehilangan 1 anabul di bulan nov dan 5 anabul ku dalam waktu 3 hari saja di bulan januari ini. Yang pertama karna dia ga mau makan ternyata gigi nya busuk Dan 5 ekor lain nya terkena panleu Asli aku sampe ngedrop stres sampai menyalahkan diri sendiri. Sakit banget https://t.co/8tv15dzjQ0,1.88E+18,,rabunjauhhhh,in,,0,0,0,https://x.com/levio/status/1883498345240654158,1.32E+18,levio
1.88E+18,Sun Jan 26 12:49:26 +0000 2025,0,normal,@detikcom @detikjatengcom Kalian ga malu jalan sama nominator pemimpiln terkorup itu.. kalo diluar negeri sudah bunuh diri krn malu.. ‍‍‍ Asli kalian itu Memalukan..cuih,1.88E+18,,rade_efp,in,,0,1,0,https://x.com/meutiafaradilla/status/1883497474947711323,3835726752,meutiafaradilla
1.88E+18,Sun Jan 26 12:49:18 +0000 2025,0,normal,Dipikir-pikir sekarang karena selalu ada duit jadi ga sesedih itu. Kangen dikit sedih dikit langsung jajan wkwkwkwk. emang bener duit bukan segalanya tapi segalanya jauh lebih mudah kalau ada duit ges. Mendingan stres tapi punya duit dari pada stres tapi ga punya duit.,1.88E+18,,,in,He/They (24),0,1,0,https://x.com/aleale5OO/status/1883497440692838723,1.88E+18,aleale5OO
1.88E+18,Sun Jan 26 12:49:10 +0000 2025,0,normal,@textfor_ ini lebih ke stres terus dilampiaskan ke diri sendiri,1.88E+18,,runtuhq,in,Indonesia-West Java  🇲🇨,0,0,0,https://x.com/alfiarnimakhtaf/status/1883497407092305944,79701814,alfiarnimakhtaf
1.88E+18,Sun Jan 26 12:47:44 +0000 2025,0,normal,Foto seekor burung Nasar menunggu seorang anak laki-laki yang kelaparan mati sehingga ia dapat memakannya Sudan 1993. Jurnalis foto Afrika Selatan Kevin Carter yang mengambil foto ini memenangkan Penghargaan Pulitzer untuk fotonya. Setahun kemudian 1994 ia mati bunuh diri. https://t.co/dmyDGRixJ5,1.88E+18,,stargaz1ngnova,in,,0,1,0,https://x.com/kanggalongratis/status/1883497047049015493,1.86E+18,kanggalongratis
1.88E+18,Sun Jan 26 12:43:27 +0000 2025,0,depresi,Jujur aku sebenernya takut dan ga pengen jauh dari keluarga karena ketakutan soal ortu tengkar dan gamau terjadi yang engga-engga. Dulu bahkan sampe sekarang aku masih takut dan ada pikiran kayak takut bapak ngerasa bersalah terus bundir ibu gakuat terus bubdir,1.88E+18,https://pbs.twimg.com/media/GiOFmgqakAAtLUE.jpg,,in,,0,0,0,https://x.com/ardhiehan/status/1883495969444295149,245172846,ardhiehan
1.88E+18,Sun Jan 26 12:42:48 +0000 2025,0,normal,@ZoneVenomWar Tanpa bermaksud mebela belio tapi dalam sejarah mereka yang memperjuangkan orang kecil kerap datang dari kalangan elite dan kaya. Istilahnya bunuh diri kelas. ,1.88E+18,https://pbs.twimg.com/media/GiOFc6PbIAEbkko.jpg,kochengfs,in,"Medan Denai, Indonesia",0,1,0,https://x.com/ndaa_lala/status/1883495805753209265,349041925,ndaa_lala
1.88E+18,Sun Jan 26 12:42:19 +0000 2025,4,normal,disaat ingin menyerah dan pasrah ternyata keajaiban doa itu nyata,1.88E+18,,detikcom,in,United States,0,0,0,https://x.com/nonayenaje59948/status/1883495684248367579,1.72E+18,nonayenaje59948
1.88E+18,Sun Jan 26 12:42:12 +0000 2025,0,normal,tiap reread pasti nangisnya di scene hbs kena tembak itu. pas dia nangis di rs itu sakiiiiiiittttt bgt. sakitnya nembus lgs ke gw. dia ngrasa gagal ngejaga ayang mn si ayang jg ngrasa bersalah udh ngancurin hidup org. noooooooooo emng jahat bgt tu komplotan p word ,1.88E+18,,,in,,0,0,0,https://x.com/DinginAnget/status/1883495656440176836,1.06E+18,DinginAnget
1.88E+18,Sun Jan 26 12:41:35 +0000 2025,0,normal,@bacottetangga__ Aku dadi perawat igd lek nemuni kasus kecelakaan mergo balap liar tak jar'no ae. Lah dek'e sing pengin mati kok. Sumpah onok ae kelakuane sing tuwek sibuk korupsi sing enom balap liar simulasi bunuh diri. ,1.88E+18,,textfor_,in,,0,0,0,https://x.com/Pyralisice/status/1883495500273557604,1.54E+18,Pyralisice
1.88E+18,Sun Jan 26 12:41:27 +0000 2025,14,normal,@Kappa_2023 @balaputra_deva @agama_nusantara @sakkusaitna @BayuAngora @PaijoKhentirr @Valhallaah @spektrumku @bnsphrxyzzz @RefublikAteis @iphone7decoco @ilhampurnama887 @Gitaananta001 @daunsirih5 @Anatta_21 @NamoAryatara betul para penyembah kematian cuma masalahnya mereka gak mau mati sendiri tapi ngajak2 org lain dgn bom bunuh diri misalnya,1.88E+18,https://pbs.twimg.com/media/GiOFIvNbYAAUC1Y.jpg,,in,World,0,4,0,https://x.com/110SSD/status/1883495467885195555,1.30E+18,110SSD
1.88E+18,Sun Jan 26 12:39:59 +0000 2025,0,depresi,Masih bagus banget ini saya gak bunuh diri :),1.88E+18,,dbluhaneul,in,🌼1Pet 5:10,0,1,0,https://x.com/dbluhaneul/status/1883495097339400606,1.76E+18,dbluhaneul
1.88E+18,Sun Jan 26 12:34:33 +0000 2025,0,normal,@andiiqbalilyas1 Betul! Ketenangan datang saat kita bisa menerima diri sendiri dan menjaga pikiran tetap seimbang nggak terpengaruh hal-hal luar yang bikin stres.,1.88E+18,,ZoneVenomWar,in,Indonesia Raya,0,0,0,https://x.com/Theos_Blogos/status/1883493729346129950,2341612429,Theos_Blogos
1.88E+18,Sun Jan 26 12:26:51 +0000 2025,183,normal,@moviemnfs Kenapa anaknya ga dimutilasi aja ya daripada ortunya yg bunuh diri ,1.88E+18,,bacottetangga__,in,,1,8,5,https://x.com/netijen_666/status/1883491793121222814,1.35E+18,netijen_666
1.88E+18,Sun Jan 26 12:26:15 +0000 2025,0,normal,@tanyarlfes Kok orang mau bunuh diri ya Kalo gw malah pengin bunuh orang ,1.88E+18,,Kappa_2023,in,,0,0,0,https://x.com/mx00711/status/1883491642457645481,1.22E+18,mx00711
1.88E+18,Sun Jan 26 12:20:05 +0000 2025,0,depresi,Dan hasilnya? Peringkatku tetap 1 paralel. Apakah aku senang? Mungkin. Aku tak tau kayak bingung aja hampa. Aku seneng bisa nyenengin ortu tapi selain itu? Gaada hal lain ngapain aku belajar sampai stres kalau ujung-ujungnya malah berdampak negatif? Pusing wak,1.88E+18,,,in,"Bogor,West Java,Indonesia",0,0,0,https://x.com/Intanpsarr/status/1883490087289475107,363527958,Intanpsarr
1.88E+18,Sun Jan 26 12:13:52 +0000 2025,0,normal,@reyhansagevti_ Jgn menyalahkan diri sendiri krn orng2 yg tidak menghormati perasaan mu. Terkadang beberapa kebenaran membuat seseorang tdk mau mendengarnya krn menghindari rasa bersalah dn malu. Jk bs menjauh dr mrk hidup dgn mental yg mandiri dn dgn rasa bangga.,1.88E+18,,rabunjauhhhh,in,"⠻⠿⣷⣤⣾⣿⠦⠀⠀ Memoir;   𓂃 ࣪˖ ✿ֵࠡ.ુ  Belletic 
⠀⠀⣼⡟⠀⠻⣷⡄⠀ kindergatten  ballet  shoes 
⠀⠜⠛⠁⠀⠀⠹⡇⠀ The Dancing Princess. ୭₊ 𐚈",0,0,0,https://x.com/swanlakqes/status/1883488523636064577,1.54E+18,swanlakqes
1.88E+18,Sun Jan 26 12:11:29 +0000 2025,2,normal,@TarizSolis Seriusan? Filmnya bagus banget sampe bisa bikin ngerasa bersalah buat nyenengin diri sendiri? Penasaran banget pengen nonton!,1.88E+18,,,in,"Kelantan, Malaysia",0,1,0,https://x.com/faris_ikhwan98/status/1883487923292835902,2271786978,faris_ikhwan98
1.88E+18,Sun Jan 26 12:08:05 +0000 2025,0,depresi,ngomong dikit merasa bersalah dikritik dikit kepikiran semaleman terus kayanya kok aku banyak nge-compare ap yang ada di diri orang ke aku gitu,1.88E+18,,moviemnfs,in,,0,0,0,https://x.com/anotherspesies/status/1883487069118574915,1.22E+18,anotherspesies
1.88E+18,Sun Jan 26 12:07:21 +0000 2025,0,normal,@BaseBDG ??? Play victim ke gender padahal inimah masalah personality tiap individu. Emg cara cepet menghindari rasa bersalah ke diri sendiri yang ternyata replaceable itu nyalahin orang lain,1.88E+18,,tanyarlfes,in,,0,0,0,https://x.com/FindaTrian43967/status/1883486886758592589,1.70E+18,FindaTrian43967
1.88E+18,Sun Jan 26 12:06:57 +0000 2025,0,normal,@0xsubekti @talonaruu Lu sakit apa anjir? Stres kah selama ini karena selalu ga punya duit?? Atau putus cinta? Jgn bunuh diri soalnya kagak nyambung obrolan nya heran.. Nanya apa jawab apa.. Orang klo udh belaga pinter biasanya orang lagi sakit alias stress berat.. Kasian ,1.88E+18,,Elevivip,in,,0,1,0,https://x.com/Elevivip/status/1883486784577020116,1.87E+18,Elevivip
1.88E+18,Sun Jan 26 12:03:20 +0000 2025,19,normal,Sedih karena oc itu beneran sampai rl ikut stres mungkin aku harus jauh dari sana dulu :') Beneran sedih gatau harus cerita ke siapa berusaha untuk nvm tapi ga bisa bawaannya nangis,1.88E+18,,,in,"Bandar Klang, Selangor",0,0,3,https://x.com/meknalicious/status/1883485875474161926,1.85E+18,meknalicious
1.88E+18,Sun Jan 26 12:01:08 +0000 2025,0,normal,// suicide attempt madame rain hampir gila waktu ditinggal mati suaminya. sempat depresi berat dan ngga ada keinginan untuk hidup. tapi waktu itu kondisinya lagi perang kan... jadi dia berkali² ambil misi bunuh diri meski tahu dirinya ngga bisa mati karena kutukan bawaan ras..,1.88E+18,,reyhansagevti_,in,Indonesia-West Java  🇲🇨,0,0,0,https://x.com/alfiarnimakhtaf/status/1883485321066938777,79701814,alfiarnimakhtaf
1.88E+18,Sun Jan 26 11:56:16 +0000 2025,0,depresi,gua selalu jadi penengah diantara kalian. dipikir gampang? gua selalu bingung gua selalu nangis tiap malem gara gara ini. gua jujur udah capek banget. gua bener bener ga kuat kadang rasanya gua beneran pengen bunuh diri,1.88E+18,,TarizSolis,in,Jabar,0,0,0,https://x.com/abooodmansoor6/status/1883484096795697327,7.89E+17,abooodmansoor6
1.88E+18,Sun Jan 26 11:53:39 +0000 2025,0,depresi,kadang suka ngerasa bersalah kalo lagi nyenengin diri sendiri,1.88E+18,,echarsip,in,fpsi ui,0,0,0,https://x.com/echarsip/status/1883483436368957885,1.68E+18,echarsip
1.88E+18,Sun Jan 26 11:53:00 +0000 2025,0,normal,Temenku ngekost di kamar bekas bunuh diri harga kamar nya lebih murah dibanding harga kamar lain dia bilang ya gda apa-apa sih biasa aja ,1.88E+18,,BaseBDG,in,Athena cause I'm Goddess,0,0,0,https://x.com/quinceyxzx/status/1883483274980520397,265587970,quinceyxzx
1.88E+18,Sun Jan 26 11:50:33 +0000 2025,1,normal,Berproses lambat bukan berarti akan gagal tergesa-gesa juga tidak menjanjikan berhasil intinya jangan pernah menyerah teruslah berusaha.,1.88E+18,,0xsubekti,in,,0,1,0,https://x.com/rezard11/status/1883482658254320022,9.18E+17,rezard11
