label,full_text
0,sama kayak indog kalo orang bunuh diri bukannya disemangati biar kemauan tetap hidup malah dijudge tipikal hobi judge orang depresi sebutan kurang iman kurang ibadah dikit2 adu nasib merasa paling menderita sesama sdm rendah memang
0,kupersembahkan lagu cundamani seseorang pantang menyerah tegas percaya diri mendekat kearahku banyak kurangnya enggak tau kapan bodoamat
0,apa abaaangg benaran terwujud seoa laginya wait wait jadinya abang kalo galau tidur selimutan keujanan gagal berpikir aku ngebayanginnya betul abang jatuh cinta berat sama enggak ketolong dokter menyerah abang pernah enggak
0,bunuh diri
0,enggak polychrome ta sadar diri
1,capek allah pengin bunuh diri aku
0,ayamnya bunuh diri
0,bunuh diri cuman menyusahkan orang
0,jangan pernah menyerah diri ingin berkembang
0,perjalanan ke turki bapakny bundir banyak clue film yang nandain kalo calum depresi ya perjalanan ke turki jadi memori terakhir sophie ayahnya
0,ternyata kakel pusing sedih stres memikirkan masa depan sekarang kita
0,jangan pinjol lebih baik kamu jujur ke orang tua kamu penghasilan sama kamu bunuh diri lagian setau aku pinjol harus slip gaji semangat nder
0,stres maksimal mau ngunci diri belajar lah
0,satu kegagalan hal biasa kegagalan tetap biasa tiga kali gagal biasa luar biasa orang selalu gagal tetap bertahan banyak yang mudah menyerah kegagalan pertama
0,cara bunuh diri halallllll
0,kes memang buat geram gila ibu arwah merupakan petugas kesihatan tahu keadaan mayat anak bukan bunuh diri yang didakwa hari keluar pasal simkad tak dalam telefon bear mind kes disember 2013 whistling kes nfa
0,sayang sama diri sendiri bukan berarti egois malah justru bikin kamu lebih percaya diri hubungan sama orang jadi lebih sehat yang paling penting kamu bilang enggak rasa bersalah
0,bodo punya laki apa bang macam pas frust nk bunuh dirimcm kimak
0,call gaduh awek nih nak bunuh diri
0,malang akta ada yang gagal bunuh diri kali deh yang bodohnya melimpah
0,lo gagal jadi gue merasa bersalah
0,himbauan kapolresta kupang kota terkait maraknya akun medsos meresahkan terkait tutorial aksi bunuh diri divisihumaspolri poldantt polrestakupangkota betapolresta
0,tiap gue sedihdepresi gue melihat lockscreen gue
0,gua tiba-tiba sedih nginget grup sebelah menarik buat stan gua berasa bersalah sama enhypen rasanya gua enggak mau meninggalkan enhypen enhypen cuma punya engene i will still love you pengin
0,kadang lelah hanya maka itu harus istirahat bukan menyerah
0,kamu merasa lelah jangan berhenti istirahatlah jangan menyerah
0,kau mulai lelah hati patah harapan tak terarah ingin menyerah segeralah berbenah yakinlah pertolongan allah berjarak kening sajadah
1,kitten aku rescue sekarat zah aku sedih banget merasa bersalah banget enggak rawat baik
0,oooo lucunya kakak hun sama kakak nce sepertinya pasrah menyerah jadi hapenya dikasih mango oca mau ikut mango lari today
1,tutorial menyerah sama semuanya tidak yang sakit kecewa
0,masama aveee jaga diri kamu baik-baik soalnya di jauh kamu stres si word enggak mengatur pola makan makan mie rawan kena gerd
0,jokowi memang jancuk jaran sak dokare plus kusire kapan kpk memeriksa kasus kkn jokowi anak menantunya melapor banyak kalau kpk jadi pengecut bunuh diri lebih baik cc
0,silap2 bunuh diri amorim
1,sedih law tidak percaya hargai usah kerja keras kitadan apapun ucapan hanya anggap alasan tidak masuk akal mereka hanya jadi di anggap bermalas an bekerja rasanya menyerah sabar bukan kunci suatu keberhasilan
0,kejadian beliau sesuatu tidak dikendalikan apabila melihat akar permasalahannya menguasai informasi konten konten tiktok orang orang bodoh depresi mengurung diri kamar lalu mencari perhatian tiktok kemudian akar permasalah makro
0,bunuh diri
1,pengin bunuh diri takut mati bagaimana dong
1,menghilangkan stres mempercape diri sendiri gwe
0,the fountains of silence 60k new heaven mieko indonesia aku bukannya menyerah sedang lelah 40k bausastra lelembut 25k
0,ternyata pelaku bunuh diri sadar ternyata bisa berenang
0,2330 sirup lincah kayaknya enggak menahan menyerah memilih pergi tempat sedih rasanya melihat bocil aktif 1 terbujur kaku jujur dia punya tempat spesial hati
0,nah its okay lu can dump here too honestly demgan awal 2025 sudah kayak begini sudah bikin gue takut buat kedepannya kadang ketakutan malah bikin tambah stres sedih kayak bagaimana kalo gue ujungujungnya ginigini
0,lagian mengapai beban masyarakat di mempedulikan sehebat semapan seganteng apasih lu mau bunuh diri kalo lu cewek punya value bakalan jadi rebutan percaya deh
0,sangat menyayat hati hentikanlah perbuatan orang-orang biadab pak presiden jangan tunggu bunuh diri baru ngambil tindakan kasihan itu manusia butuh perlakuan yang layak
0,kalau disekolah ku disuruh mundurr seng kalo tetap trabas sama kalau kamu bunuh diri kalo beda prodi sama kampusnya saja
0,dipenjara pikiran sendiri sering merasakan ketakutan stres luar biasa takut berbicara takut cerita kita akan tersebar merasa cara terbaik dengan mengurung diri kesunyian dalam kesunyian kita
0,sarana bunuh diri halal
0,enggak tega lihatnya pasti menangis sedih paling benci banget sama orang enggak suka hewan nyiksa bunuh marah banget asli
1,sebenarnya bukan enggak percaya lebih pasrah kayak terserah apapun terjadi terjadilah aku enggak mau berharap apapun siapapun menyerah menyerah orang gaakn tau bagaimana orang mencoba terus meletakkan harap tuhan hingga akhirnya yowis
0,keikhlasan bukan berarti menyerah berserah diri penuh keyakinan
1,iya sebenarnya ngrasa bersalah diri sendiri
0,waspada agen kristenisasi kumaila hakimah depresi mau bunuh diri loh
0,lrt cerita doy bantuin staff mengingatkan aku cerita renjun jadi satu staff menangis pas kerja soalnya habis diomelin terus renjun kasih permen katanya kalo sedih coba makan permen kamu bekerja keras jangan menyerah banyak senyum
0,sih paling sedih sampai bilang karena rasa bersalah padahal semua bukan salah enggak gue memaafi congornya jahat jisoo kemarin
0,cuman soal cinta mau bunuh diri mengakibatkan rugi dunia akherat lah banyak kesel arena persoalan nya
0,kalo anak mu bunuh diri tinggal ai dorong
0,penjualnya mantan percobaan bunuh diri gagal jadi tau spesifikasi panjang tali bundir
0,mbakk orang berniat bunuh diri orang-orang sebenarnya hidup lebih lama bingung enggak tempat buat cerita meluapkan emosi mereka ini luar konteks agama
1,menangis banget gue lagi titik capek lelah pengin menyerah apa benaran gue serahin videonya
0,gua benar mah takut pep bunuh diri
0,selayaknya merayakan hidup porsi tanggung jawab masing-masing film juga merayakan perasaan gelisah bersalah gembira bahkan menangis sangat indah
0,sayang sekali manusia semacam andabahkan seorang badjingan peduli orang akan bunuh dirikarena manusia pasti memiliki fundamental rasa kemanusiaan kalau tidak memilikibiarkan netizen menilai
0,untung mau menolong kalo enggak ada yang peduli bagaimana mbak mau bunuh diri ngerepotin orang
1,kadang kala memikirkan alur cerita film seorang polisi wanita bapaknya seorang polisi mati bunuh diri menembak dirinya sendiri duduk sofa
0,stres enggak tahu diri banget ditolong makanya rezekimu seret minimal usaha ada niat buat balikin
0,terus kalian lebih memilih pelihara amp memikir hewan lebih nyaman enak ketimbang memikirkan seekor manusia selalu buat dongkol frustasi akhirnya mati bunuh diri
0,tali 10 meter mah buat titan bunuh diri nder
0,mbak sebenere tidak tahan mau berkata kotor melecehkan verbal ah yaweslah semoga bisa merasakan mengalami berada dititik frustasi pengin mati semesta mempersilahkanmu bunuh diri selamat
0,memang maunya dc mengapai depresi dihujat netizen memangnya dc sampai level sekarang berkat apa bukan klarifikasi diri sendiri dong
0,saran kalo mau bunuh diri buat makam dulu terus dikubur sendiri biar enggak menyusahkan orang
0,waspada umat islam diindikasi silakan lihat sendiri kumaila depresi rencana bundir murtad buzzer kristenisasimuslim komen lewat
0,pernah mau putus asadalam hidup untung ingat kalau makan nasi pakai sambel teri uenakbecanda apapu maslahnyabunuh diri bukan jalansemua masalah solusinya
0,bila dengar ceramah ustaz wadi nak bunuh diri rasa tak jadi kau bayangkan berdiri sahaja dekat padang mahsyar 50 000 tahun tak makan minum panas melampau akhirnya muhasabah diri aku hidup kumpul pahala
0,jangan bunuh diri
0,gua laki gua bertanggung jawab sama diri sendiri bukan menyerah menye bertanggung jawab sama lain dekat kenal saling menolong hal biasa aplg guayg lebih tau kenal dekat gua laki gagah tampan rupawan banyak fan terima kasih fan
0,kamu mulai lelah seakan menyerah ketahuilah sesungguhnya pertolongan allah berjarak kering sajadah
0,gue sempat baca aku bukannya menyerah sedang lelah pas baca benar benar nangissss hiks hiks
0,jangan bunuh diri ayam bakar bu aziz mnjd top ayam bakar seums
0,kalau kamu bunuh diri banyak lega senang
1,sedih banget kalau memang enggak diinginin dan keinginan sendiri yaallah sakittttt apa menyerah
0,ceritanya jaman kuno berasa menonton live action danmei versi straight wangye wangfei rebirth mana matinya sama bunuh diri loncat danau terus modern ketabrak truk aowkwowkowwk
0,pertama pengin banggakan diri sendiri merasai gapyear enggak mau gapyear yang kedua kalinyaa sia sia rasanya kalau aku menyerah padahal sudah bisa titik buat kamu semangat luvv mimpi sangat berharga kalau enggak di perjuangin
1,gue sedang baikbaik gue sedang diambang mau bunuh diri sedang membujuk diri sendiri
0,betuuuul belajar selalu berpikir positif kalo hal negatif datang jadi lebih legowo bisa dijadikan pembelajaran walaupun tetap menyesak sedih stres wkkw
0,kalo sogokan masuk sebuah instasi diperbolehkan dong kan kebaikan kebaikan keluarganya kebaikan diri sendiri kebaikan kerabat
1,sedih sakit drop remukkk kata dokter sakit karena depresi bocor lambung kalo depresi terus pasrah habis sejuta hari ini hidup model apa
0,ah long ada ugut peminjam kalau tak bayar mati mengejut bunuh diri tak tau ah long buat trajedi kat peminjam tak pasal tak puas duit tak diorang nak enggak bakar rumah keluarga peminjam sial tul diorang
0,sama tidak dijelaskan orang-orang percaya bunuh diri bom dihadiahi 72 bidadari
1,masalahnya hampir tiga bulan dipush project ditambah cuaca jelek stres meningkat yang gue butuhkan enggak ngapangapain kosan refresh diri semua beban
0,hihihi invest bom bunuh diri
0,pas pacaran bisa nekat bunuh diri bagaimana kalau nikah wih kehidupan menikah lebih banyak cobaannya mesti jauh lebih kuat
1,bunuh papa aku disitu benar sangat kecewa semua adek ku menyaksikan kejadian menangis histeris dan keluarga papaku benar direndahin sama pakdeku bahkan om adek papa menangis gara sakit hati kalian bagaimana teman aku benar bingung
0,slagi orang tak alami memang dorang pandang remeh n stakat cukup jangan bunuh diri senang je
0,they must both be suffering a lot aku ngebayangin perjuangan saski waktu hamil sendirian nyess padahal butuh sastra dunianya terus bayangkan posisi sastra entah bagaimana kalo hidup terbelenggu sama rasa bersalah semua pihak terlebih saski
0,wkwkwkkwkwkwkwkwkw idrus koruptor ada aku pikir audah habis penjara sih urat malu kandas habis drud drud drud bunuh diri
0,buku lama susah banget gue selesain baca dibamding sama aku bukannya menyerah sedang lelah gue lebih susah baca berani disukai
1,kayak allah capek banget overhelm sama semua stres akademik rasanya tiap dibaca tesis makin enggak yakin sama apa ditulis makin menyalahkan diri sendiri makin pengin menangis
0,sumpah kayak dokyeom hadir banget waktu tepat yaallah tau aku sedih n stres yankku terima kasih banyak iaaa n lope lope sekebonnn biasa
0,kok bunuh diri ya
0,stresss bunuh diri kalo puncak mah bwang
1,gue sedih banget kalo gpnya duit rasanya stres banget
1,sedih sekali hari dapat kabar alumni aliyahku yang depresi melarikan diri rumahnya mengajak balita allah hatiku nyes
0,tahuntahun mana gue terobsesi menjadi penulis puitis tulisan berima gagal menyerah 3 minutes
0,pantas orang terdahulu jabatan menangis takut efek bila salah mengemban amanah pejabat jepang bila merasa bersalah siap mengundurkan diri efek nya depan merugikan rakyat banyak
0,untungnya gue ada kepercayaan diri tidak gampang menyerah rony parulian
0,judol patah hati bisa buat bunuh diri
0,jangan coba bunuh diri plssssss tunggu panggil sama tuhan
0,someone pernah cukup kalau kau bunuh diri you dont ease your pain but youre being selfish kau tinggalkan orang-orang sayang kau orang-orang perlukan kau aku tak nak cukup banyak selagi kau ada kewarasan seek help jangan hadap sorng2 cari support group
0,kalau kamu stres depresi hormon enggak stabil hormon bikin kamu gampang marah enggak stabil kadang sedih bisa menghambat perkembangan hormon keseluruhan
0,enggak dah takut kaum lu dengar bom bunuh diri lari ngacir sembunyi kolong meja
0,orang normal tkkan bunuh diri kalau dah mental state dah tak peduli apa-apa cuma nk tamatkan sakit jiwa otak memang tkde fikir apa deh
0,wanita 28 tahun ditinggal suami bunuh diri sang anak punya penykit jantung bawaan suaminya enggak kuat biayain pengobatan nikah punya anak satu tapi terpaksa cerai gara-gara keluarga laki enggak terima bawa anak sakit
0,bunuh diri dong terus samperin roh nya di situ kali badan lu berjasad die jahal canggih hilang muncul kalau lu berani mati dulu baru ketemu
1,ingin menyalahkan keadaan cuma berharap ada mendukung terus terang memang lelah tidak menyerah semarang motivasihidup up down perjalanan
0,i know that bunuh diri dosa besar but what if masa kejadian otak memang deh tak waras berdosa ke i don t think orang deh tahap bunuh diri sedar apa dia buat
0,kalau boleh fikir rasional macam dia takkan bunuh diri
0,sesulit apapun dunia jangan pernah mau buat bunuh diri dunia memang jahat kamu membuatnya baik kamu merubah hidupmu perlahan sakit semangat gaes bunuh diri hanyalah tiket siksaan henti
0,malam malam hujan kegiatannya makan mi anget baca ramalan zodiak bunuh diri
1,malu capek stres pusing jenuh bete bingung bimbang sedih semua jadi satu
0,janganlah menambah masalah masalah negeri sudah terlalu banyak masalah jangan sedikit bom bunuh diri saat nurdin sama top dari azhari tewas dulu
0,worth read banget jow jadi lebih paham isi kepala orang depresi sejak kecil kehidupan sosial begitu rumit buat orang mengedepankan orang sebelum diri sendiri betapa enggak berharganya eksistensi kehidupan mereka
0,gue bunuh diri
0,ih episode sedih banget tadinya gue gregetan sama satu peserta mereka dasarnya stres bjir makanya jadi kasihan
0,bunuh diri banget main lotte
1,butuh teman bunuh diri bersama dm
0,alam semesta sedang terburuburu kitalah sedang terburuburu sebabnya cemas stres kecewa percayalah apa sedang menjadi milikmu tetap menjadi milikmu sabar bersyukur semangat selfreminder
0,sama terrorist apa nya perlu pelajari pelajari cara bikin boom pelajari bunuh diri
0,tenang hanyalah lelah bukan menyerah
0,kalian sok soan ngejudge pas orang-orang mau bunuh diri meminta bantuan kalian tolongin enggak tinggal negara memang kayak kontol buat orang-orang depresi pas hidup dikucilin dijauhin giliran mati dikatakatain
0,pasti ada aparat bekingi asg aguan mana berani namanya bunuh diri latar belakang paling nkri merusak nkri pola2 digaji berapa bisa lindungi asg aguan kroni2 nya enggak cukup gaji bulanan beli seblak ya harus cari cekeran ini
0,jangan bunuh diri dek kekal dineraka
0,pesenku mok siji ojo bunuh diri
1,enggak tau senang apa sedih dibilang dosen kurusan dahal gegara stres skripsi
0,kalo gagal bunuh dirinyabesok besok dicoba
0,fuck off kau sengsara sorangsorang lepas bila bunuh diri tetiba lain terpaling sengsara where were yall masa orang tengah struggle
